;CODIGO;BIBLIOGRAFIA;TITULO;MINHA BIBLIOTECA;"EX. DA BIBLIOTECA
CT";"EX. DE OUTRAS DO
SIBI";N. DE CHAMADA;Status;TOTAL EXEMPLARES;Classification
95;GA154;Básica;PEARSON, F. Map projections: theory and application. Boca Raton: CRC, c1990., 1990. ISBN: 084936888X.; ;3;0;526.8 P361m;Offline;3;Apenas Físico
96;GA154;Básica;USGS An official wedsite of the United States governmet. Disponível em : https://pubs.er.usgs.gov/publication/pp1395. Acesso em: 01 de agosto de 2023.; ; ; ; ;Online;0;Apenas Online
97;GA154;Básica;USGS An official wedsite of the United States governmet. Disponível em :https://pubs.usgs.gov/bul/1532/report.pdf. Acesso em: 01 de agosto de 2023.; ; ; ; ;Online;0;Apenas Online
98;GA154;Complementar;SANTOS, A.A. Representações Cartográficas. 1ed. Editora Universitária – UFPE, 1985.; ;1;0;526.8 S337;Offline;1;Apenas Físico
99;GA154;Complementar;BASELGA MORENO, Sergio. Fundamentos de cartografía matemática. Valencia, España: Universidad Politécnica de Valencia, 2006. 101 p., il., 24 cm. ISBN 9788477210108.; ;1;0;526.8 B299;Offline;1;Apenas Físico
100;GA154;Complementar;ICA Comission on Map Projections. Disponível em: http://ica-proj.kartografija.hr/. Acesso em: 31 de julho de 2023.; ; ; ; ;Online;0;Apenas Online
101;GA154;Complementar;MCDONNELL, Porter W. Introduction to map projections. 2 nd ed Rancho Cordova: Landmark, c1991. 198 p. ISBN 0910845484 (broch.).; ;2;0;526.8 M136i 2.ed.;Offline;2;Apenas Físico
102;GA154;Complementar;PEARSON, Frederick. Map projections: theory and applications. Boca Raton, Flórida: CRC, c1990. 372p., il. ISBN 084936888X (broch.).; ;3;0;526.8 P361m;Offline;3;Apenas Físico
103;GA154;Complementar;RICHARDUS, P, ADLER, R.K., Map Projections for Geodesists, Cartographers and Geographers. North-Holland Publishing Company, 1972.; ;5;0;526.8 R526;Offline;5;Apenas Físico
104;GA159;Básica;"JENSEN, John R. Sensoriamento remoto do ambiente: uma perspectiva em recursos terrestres. São José dos Campos: Parêntese, 2009. 598p., il.; grafs., tabs. (Prentice Hall Series in Geographic Information Science). Inclui bibliografia. ISBN 9788560507061 (enc.)."; ;3;9;526.982 J54;Offline;12;Apenas Físico
105;GA159;Básica;CENTENO, Jorge Antonio Silva. Sensoriamento remoto e processamento de imagens digitais. Curitiba, PR: UFPR, Curso de Pós-Graduaçao em Ciencias Geodésicas, 2010. 234 p., il. Inclui bibliografia. ISBN 8588783053 (broch.).; ;0;1; ;Offline;1;Apenas Físico
106;GA159;Básica;"BLASCHKE, Thomas; KUX, Herman. Sensoriamento remoto e SIG avançados: novos sistemas sensores, métodos inovadores. 2. ed. São Paulo, SP: Oficina de Textos, c2007. 303 p., il. Inclui referencias bibliográficas e índice. ISBN 9788586238574 (broch.)."; ;13;15;526.982 S478 2.ed.;Offline;28;Apenas Físico
107;GA159;Complementar;HARRISON , BA. 2019. Earth Observation: Data, Processing and Applications. Melbourne, CRSI. ISBN [ONLINE]:. 978-0-6482278-1-6. Disponível em: https://www.crcsi.com.au/history-2/earth-observation-series-2/ . Acesso 31 jul 2023.; ; ; ; ;Online;0;Apenas Online
108;GA159;Complementar;JAVED, Akib et al. Review of Spectral Indices for Urban Remote Sensing. Photogrammetric Engineering & Remote Sensing, vol 87, 7 (513-524). Jul 2021. Disponível em: https://www.researchgate.net/publication/352929075_Review_of_Spectral_Indices_for_Urban_Remote_Sensing. Acesso em 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
109;GA159;Complementar;KEBEDE, Tsion Ayalew et al. Evaluation of spectral buil-up indices for impervious surface extraction usin Sentinel-2A MSI imageries: a case of Addis Ababa city, Ethiopia. Environmental Challenges, Vol 8, aug. 2022. Disponível em: https://www.sciencedirect.com/science/article/pii/S2667010022001251?via%3Dihub. Acesso em 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
110;GA159;Complementar;"FURTADO, Bernardo A.; van DELDEN, Hedwig. Modelagem urbana e regional com autômatos celulares e agentes: panorama teórico, aplicações e política pública. IPEA, 2011. Disponível em: https://repositorio.ipea.gov.br/handle/11058/1426. Acesso em 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
111;GA159;Complementar;MONTEIRO, Mayssa Mascarenhas Grise. Caracterização da floresta urbana de Curitiba-PR por meio de sensoriamento remoto de alta resolução espacial. 2015. Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências Agrárias, Programa de Pós-Graduação em Engenharia Florestal. Disponível em: https://acervodigital.ufpr.br/handle/1884/37838. Acesso em 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
112;GA160 ;Básica;"HATSCHBACH, Fernando; GEMAEL, Camil. Redução de coordenadas celestes e identificação de estrelas em catálogos gravados em fitas magnéticas. Programas em linguagem Fortran IV. 1975. 187 f Dissertaçao (mestrado) -Universidade Federal do Paraná. Curso de Pós-Graduaçao em Ciencias Geodésicas, Curitiba, PR. Disponível em: http://hdl.handle.net/1884/48729. Acesso em: 31 jul. 2023. ";;;;;Online;0;Apenas Online
113;GA160 ;Básica;MONICO, João Francisco Galera. Posicionamento pelo GNSS: descrição, fundamentos e aplicações. 2. ed São Paulo, SP: Ed. UNESP, 2008. 476 p. Inclui bibliografia e índice. ISBN 9788571397880. ; ;4;3;526.982 M744p 2.ed.;Offline;7;Apenas Físico
114;GA160 ;Básica;GEMAEL, C. Referenciais Cartesianos Utilizados em Geodésia. Curso de Pós Graduação em Ciências Geodésicas. UFPR, 1981.;;;;;Offline;0;Apenas Físico
115;GA160 ;Complementar;ARANA, José Milton. Astronomia de Campo. Departamento de Cartografia FCT/Unesp – Presidente Prudente, 2013. Disponível em: http://www2.fct.unesp.br/docentes/carto/arana/AstronCampo.pdf. Acesso em: Acesso em: 29 jul. 2023.;;;;;Online;0;Apenas Online
116;GA160 ;Complementar;ARANA, José Milton. Astronomia de Posição. Departamento de Cartografia. Faculdade de Ciências e Tecnologia – FCT/Unesp Campus de Presidente Prudente, 2000. Disponível em: http://www2.fct.unesp.br/docentes/carto/arana/Astron.pdf. Acesso em: Acesso em: 29 jul. 2023.;;;;;Online;0;Apenas Online
117;GA160 ;Complementar;"ARANA, Jose Milton; GEMAEL, Camil. Comparação de metodos na astronomia de alta precisão: Mayer, Sterneck e determinação simultanea. 1991. vii, 84 f. Dissertação (mestrado) - Universidade Federal do Paraná. Disponível em: http://hdl.handle.net/1884/34738. Acesso em: 31 jul. 2023.";;;;;Online;0;Apenas Online
118;GA160 ;Complementar;GEMAEL, Camil. Astronomia de campo. Curitiba, PR: UFPR, Diretório Academico de Engenharia do Paraná, 1970-1974. 2v.;;;;;Offline;0;Apenas Físico
119;GA160 ;Complementar;ZANETTI, Maria Aparecida Zehnpfenning. Implicaçoes atuais no relacionamento entre sistemas terrestres de referencia de origem local e geocentrica. 2006. xvi, 111f. Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciencias da Terra, Programa de Pós-Graduaçao em Ciencias Geodésicas. Defesa: Curitiba, 2006. Disponível em: http://hdl.handle.net/1884/81045. Acesso em: 31 jul. 2023. ;-;1;0;T 526.6 Z28;Online;1;Online e Físico
120;GA161;Básica;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 13133: Execução de levantamento topográfico. Rio de Janeiro, 1994. 35p. Disponível em: http://www.carto.eng.uerj.br/cdecart/download/NBR13133.pdf. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
121;GA161;Básica;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 13133: Execução de Levantamento Topográfico. Rio de Janeiro – RJ, 2021. Disponível em: https://www.normas.com.br/visualizar/abnt-nbr-nm/6400/abnt-nbr13133-execucao-de-levantamento-topografico-procedimento. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
122;GA161;Básica;Ministério dos Transportes - Departamento Nacional de Estradas de Rodagem (DNIT). Diretrizes Básicas para elaboração de estudos e projetos rodoviários/instruções para acompanhamento e análise. Publicação IPR 726. 2000. Disponível em: https://www.gov.br/dnit/pt-br/assuntos/planejamento-e-pesquisa/ipr/coletanea-de-manuais/vigentes/ipr_726_3aedicao_2006.pdf. Acesso em 2023.; ; ; ; ;Online;0;Apenas Online
123;GA161;Básica;Ministério dos Transportes - Departamento Nacional de Estradas de Rodagem (DNIT). Instrução de serviço ferroviário – ISF 203. 2015. Disponível em: https://www.gov.br/dnit/pt-br/ferrovias/instrucoes-e-procedimentos/instrucoes-de-servicos-ferroviarios/isf-203-estudos-topograficos-projeto-basico.pdf. Acesso em 2023.; ; ; ; ;Online;0;Apenas Online
124;GA161;Básica;Ministério dos Transportes - Departamento Nacional de Estradas de Rodagem (DNIT). Instrução de serviço ferroviário – ISF 204. 2015. Disponível em: https://www.gov.br/dnit/pt-br/ferrovias/instrucoes-e-procedimentos/instrucoes-de-servicos-ferroviarios/isf-204-estudos-topograficos-projeto-executivo.pdf. Acesso em 2023.; ; ; ; ;Online;0;Apenas Online
125;GA161;Básica;Ministério dos Transportes - Departamento Nacional de Estradas de Rodagem (DNIT). Instrução de serviço ferroviário – ISF 211. 2015. Disponível em: https://www.gov.br/dnit/pt-br/ferrovias/instrucoes-e-procedimentos/instrucoes-de-servicos-ferroviarios/isf-211-projeto-de-terraplenagem.pdf. Acesso em 2023.; ; ; ; ;Online;0;Apenas Online
126;GA161;Complementar;BORGES, Alberto de Campos. Topografia: aplicada a engenharia civil. São Paulo, SP: Blucher, c1992.; ;15;0;526.9 B732;Offline;15;Apenas Físico
127;GA161;Complementar;"BOTELHO, Manoel Henrique Campos; FRANCISCHI JUNIOR, Jarbas Prado de; PAULA, Lyrio Silva de. ABC da topografia. São Paulo, SP: Blucher, 2018."; ;1;10;526.98 T917	;Offline;11;Apenas Físico
128;GA161;Complementar;ESPARTEL, Lelis. Curso de topografia. 9. ed. Rio de Janeiro, RJ: Ed. Globo, 1987.; ;9;0;526.98 E77 9.ed.	;Offline;9;Apenas Físico
129;GA161;Complementar;GHILANI, Charles D. Elementary surveying: an introduction to geomatics. 13th ed Upper Saddle River, NJ: Pearson Prentice-Hall, c2012.; ;5;0;526.9 W855 13.ed.;Offline;5;Apenas Físico
130;GA161;Complementar;"LOCH, Carlos; CORDINI, Jucilei. Topografia contemporanea: planimetria. Florianópolis, SC: Ed. UFSC, 1995."; ;4;0;526.98 L812;Offline;4;Apenas Físico
131;GA161;Complementar;Ministério dos Transportes - Departamento Nacional de Estradas de Rodagem (DNIT). Estudos para Elaboração de Projetos de Implantação usando o Método de Dimensionamento Nacional - MeDiNa. 2006. Disponível em: https://www.gov.br/dnit/pt-br/assuntos/planejamento-e-pesquisa/ipr/medina/is-247_estudos-para-elaboracao-de-projetos-de-implantacao-usando-o-metodo-de-dimensionamento-nacional.pdf. Acesso em 2023.; ; ; ; ;Online;0;Apenas Online
132;GA161;Complementar;PARANA. Departamento de Estradas de Rodagem. Manual de execuçao de serviços rodoviários. Curitiba, PR: DER/PR, 1991.; ;1;0;625.8 P223;Offline;1;Apenas Físico
133;GA161;Complementar;PONTES FILHO, Glauco. Estradas de rodagem, projeto geometrico. São Carlos, SP: GP Engenharia: Bidim, 1998.; ;2;0;625.72 P814e;Offline;2;Apenas Físico
134;GA161;Complementar;SÃO JOÃO, José Celso. Topografia. Curitiba, PR: UFPR, 2000.; ;6;0;526.98 S239;Offline;6;Apenas Físico
135;GA166;Básica;ANDRADE, José Bittencourt de. Fotogrametria. 2. ed. rev., ampl. e atual. Curitiba, PR: SBEE, 2003. xvi, 255 p., il., 22 cm. Inclui referências. ISBN 8586180289.; ;1;0;526.982 A553f 2.ed.;Offline;1;Apenas Físico
136;GA166;Básica;"DALMOLIN, Quintino; SANTOS, Daniel Rodrigues dos. Sistema Laserscanner: conceitos e princípios de funcionamento. 3. ed. Curitiba, PR: [UFPR, Departamento de Geomática], 2004. xiii, 97p., il. Inclui bibliografia. ISBN 8588783061."; ;4;1;526.9 D148s 3.ed.;Offline;5;Apenas Físico
137;GA166;Básica;KERSTING, Ana Paula Baungarten. Quality Assurance of Multi-Sensor Systems. 2011. 265f. Tese (doutorado) – University of Calgary, Department of Geomatics Engineering. Disponível em: https://prism.ucalgary.ca/items/e792772d-3388-49a8-b088-f234cff15601. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
138;GA166;Básica;LUGNANI, João Bosco. Introdução a fototriangulação. Curitiba, PR: [s.n.], 1987. 134p., il., 23 cm.; ;7;1;526.982 L951i;Offline;8;Apenas Físico
139;GA166;Básica;MARTINS, Marlo Antonio Ribeiro. Estudo da integração de nuvens de pontos obtidas de aerolevantamentos VANT e LiDAR. 2021. 1 recurso online Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa : Curitiba, 30/07/2021. Disponível em: http://hdl.handle.net/1884/80325. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
140;GA166;Básica;MIKHAIL, Edward M. Introduction to modern photogrammetry. New York City, New York: John Wiley & Sons, c2001. ix, 479 p., il., fig., fotos, graf., tab. Inclui bibliografia, indice e apendices. ISBN 0471309249 (enc.).; ;6;0;526.982 M636;Offline;6;Apenas Físico
141;GA166;Básica;MITISHITA, Edson Aparecido. Monorestituição digital de aerofotos, associada com sistema de computação grafica C.A.D., para fins de mapeamento na area florestal. 1997. 253f. Tese (doutorado) - Universidade Federal do Parana, Setor de Ciencias Agrarias. Disponível em: http://hdl.handle.net/1884/26745. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
142;GA166;Básica;"SANTOS, Daniel Rodrigues dos; OLIVEIRA, Henrique Cândido de. Princípios de aquisição e processamento de dados espaciais. Curitiba, PR: Editora Blucher, 2022. E-book. ISBN 9786555065565. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786555065565/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
143;GA166;Complementar;"COELHO FILHO, Luiz Carlos Teixeira; BRITO, Jorge Luís Nunes e Silva. Fotogrametria digital. Rio de Janeiro, RJ: EdUERJ, 2007. 196 p., il. Bibliografia. ISBN 9788575111147."; ;1;0;526.982 C672;Offline;1;Apenas Físico
144;GA166;Complementar;CORTES, João Batista Ramos. Análise da estabilidade geométrica de câmaras digitais de baixo custo com diferentes métodos de calibração. 2010. 140f. Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 30/08/2010. Disponível em: http://hdl.handle.net/1884/24923. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
145;GA166;Complementar;COSTA, Felipe André Lima. Estudo da integração de dados LIDAR com fotogramétricos com georreferenciamento direto. 2019. 1 recurso online Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa : Curitiba, 26/02/2019. Disponível em: http://hdl.handle.net/1884/60416. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
146;GA166;Complementar;DEBIASI, Paula. Desenvolvimento de metodologias de calibração de uma câmara digital de baixo custo integrada com um sistema lidar. 2012. 193f. Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 24/09/2012. Disponível em: http://hdl.handle.net/1884/28848. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
147;GA166;Complementar;ERCOLIN FILHO, Leonardo. Calibração de um sistema fotogramétrico multi-câmeras para uso em aplicações de mapeamento com georreferenciamento direto. 2017. 154 f. Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 31/03/2017. Disponível em: http://hdl.handle.net/1884/47451. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
148;GA166;Complementar;GRAÇA, Niarkios Luiz Santos de Salles. Estudo da influência da geometria de voo na obtenção de produtos cartográficos empregando recobrimento aéreo com VANT e técnica fotogramétrica SFM. 2019. 1 recurso online Tese (doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa : Curitiba, 27/02/2019. Disponível em: http://hdl.handle.net/1884/64082. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
149;GA166;Complementar;"KRAUS, Karl. Photogrammetry: geometry from images and laser scans. 2. ed Berlin; New York City, New York: W. de Gruyter, c2007. xv, 459 p., il., grafs., tabs. Inclui referências e índice. ISBN 9783110190076 (enc.)."; ;1;0;526.982 K91 2.ed.;Offline;1;Apenas Físico
150;GA166;Complementar;MARTINS, Marlo Antonio Ribeiro. Geração de ortoimagens a partir de georreferenciamento direto de imagens digitais aéreas de pequeno formato com dados lidar. 2010. 131f. Dissertação (mestrado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 25/02/2010. Disponível em: http://hdl.handle.net/1884/23968. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
151;GA166;Complementar;MENDONÇA JÚNIOR, Marcis Gualberto. Reconstrução de edificações para geração de ortoimagens verdadeiras com emprego de dados lidar. 2010. 238f. Tese(doutorado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 26/02/2010. Disponível em: http://hdl.handle.net/1884/23972. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
152;GA166;Complementar;MITISHITA, Edson Aparecido. Detecção de erros grosseiros nas aerotriangulações. 1986. 245 p. Dissertação (mestrado) - Universidade Federal do Paraná, Curso de Pós-Graduação em Ciências Geodésicas. Disponível em: http://hdl.handle.net/1884/79118. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
153;GA166;Complementar;PITOMBEIRA, Kalima Mendes. Influência da calibração in situ na fototriangulação de imagens adquiridas por VANT com posicionamento direto. 2021. 1 recurso online Dissertação (mestrado) - Universidade Federal do Paraná, Setor de Ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa : Curitiba, 28/07/2021. Disponível em: http://hdl.handle.net/1884/73696. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
154;GA166;Complementar;SANTOS, Daniel Rodrigues dos. Automação da resseção espacial de imagens com uso de hipóteses de rodovias como apoio de campo derivadas do sistema de varredura Laser. 2005. 121f. Tese (doutorado) - Universidade Federal do Paraná, Setor de ciências da Terra, Programa de Pós-Graduação em Ciências Geodésicas. Defesa: Curitiba, 2005. Disponível em: http://hdl.handle.net/1884/3113. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
155;GA166;Complementar;SANTOS, Daniel Rodrigues dos. Extração semi-automática de edificações com análise do modelo numérico de elevações. 2002. 108f. Dissertação (mestrado) - Universidade Estadual Paulista, Faculdade de Ciências e Tecnologia, Programa de Pós-Graduação em Ciências Cartográficas. Defesa: Presidente Prudente, 2002.; ;1;1;T 526.982 S234e;Offline;2;Apenas Físico
156;GA167;Básica;"TULER, Marcelo; SARAIVA, Sérgio. Fundamentos de geodésia e cartografia. (Tekne). Grupo A, 2016. E-book. ISBN 9788582603697. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788582603697/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
157;GA167;Básica;"STEIN, Ronei T.; MEGIATO, Érica I.; TROMBETA, Letícia R.; et al. Cartografia Digital e Sensoriamento Remoto. Grupo A, 2020. E-book. ISBN 9786556900339. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556900339/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
158;GA167;Básica;"STEIN, Ronei T.; SANTOS, Franciane M dos; REX, Franciel E.; et al. Geoprocessamento. Grupo A, 2021. E-book. ISBN 9786556902852. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556902852/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
159;GA167;Complementar;TERRA, Ernani. Práticas de leitura e escrita. Editora Saraiva, 2019. E-book. ISBN 9788571440074. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788571440074/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
160;GA167;Complementar;FACHIN, Odília. Fundamentos de metodologia. Editora Saraiva, 2017. E-book. ISBN 9788502636552. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788502636552/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
161;GA167;Complementar;"CASTRO, Nádia S E.; BIZELLO, Aline; NUNES, Karina S.; et al. Leitura e escrita acadêmicas. Grupo A, 2019. E-book. ISBN 9788533500228. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788533500228/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
162;GA167;Complementar;BURROUGH, P. A. Principles of geographical information systems. Oxford, England: Oxford University Press, 1998. xiii, 333p., il., 25 cm. (Spatial information systems). Inclui bibliografia e indice. ISBN 978-0-19-823365-7.; ;5;0; 910.0285 B972p;Offline;5;Apenas Físico
163;GA167;Complementar;"LONGLEY, Paul A.; GOODCHILD, Michael F.; MAGUIRE, David J.; RHIND, David W.; SCHNEIDER, André; WEBER, Eliseu José; HASENACK, Heinrich; FILHO, Jugurta Lisboa; BAHIANA, Luis Cavalcanti da Cunha; FITZ, Paulo Roberto. Sistemas e Ciência da Informação Geográfica. 3ª edição. [S. l.]: Bookman, 2012."; ;7;0; 910.285 S623 3.ed.;Offline;7;Apenas Físico
164;GA168;Básica;ANDRADE, José Bittencourt de. Fotogrametria. Curitiba, PR: SBEE, 1998. 246 p. Inclui bibliografia. ISBN 8586180076 (broch.).; ;5;0; 526.982 A553f 	;Offline;5;Apenas Físico
165;GA168;Básica;"STEIN, Ronei T.; MEGIATO, Érica I.; TROMBETA, Letícia R.; et al. Cartografia Digital e Sensoriamento Remoto. Grupo A, 2020. E-book. ISBN 9786556900339. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556900339/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
166;GA168;Básica;CENTENO, Jorge Antonio Silva. Sensoriamento remoto e processamento de imagens digitais. Curitiba, PR: UFPR, Curso de Pós-Graduaçao em Ciencias Geodésicas, 2010. 234 p., il. Inclui bibliografia. ISBN 8588783053 (broch.).; ;0;1; ;Offline;1;Apenas Físico
167;GA168;Complementar;TERRA, Ernani. Práticas de leitura e escrita. Editora Saraiva, 2019. E-book. ISBN 9788571440074. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788571440074/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
168;GA168;Complementar;FACHIN, Odília. Fundamentos de metodologia. Editora Saraiva, 2017. E-book. ISBN 9788502636552. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788502636552/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
169;GA168;Complementar;"CASTRO, Nádia S E.; BIZELLO, Aline; NUNES, Karina S.; et al. Leitura e escrita acadêmicas. Grupo A, 2019. E-book. ISBN 9788533500228. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788533500228/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
170;GA168;Complementar;MIKHAIL, Edward M. Introduction to modern photogrammetry. New York City, New York: John Wiley & Sons, c2001. ix, 479 p., il., fig., fotos, graf., tab. Inclui bibliografia, indice e apendices. ISBN 0471309249 (enc.).; ;6;0;526.982 M636;Offline;6;Apenas Físico
171;GA168;Complementar;"STEIN, Ronei T.; SANTOS, Franciane M dos; REX, Franciel E.; et al. Geoprocessamento. Grupo A, 2021. E-book. ISBN 9786556902852. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9786556902852/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
172;GA169;Básica;"HOFMANN-WELLENHOF, Bernhard; MORITZ, Helmut. Physical Geodesy. Second, corrected edition Viena, Austria: Springer-Verlag, 2006. Ebook. v.: digital. (Earth and Environmental Science (Springer-11646; ZDB-2-EES). Disponível em: http://dx.doi.org/10.1007/978-3-211-33545-1. Acesso em: 28 jul. 2023."; ; ; ; ;Online;0;Apenas Online
173;GA169;Básica;"SEEBER, Günter. Satellite geodesy. 2nd completely rev. and extended ed Berlin; New York City, New York: Walter de Gruyter, 2003. xix, 589 p., il. Inclui bibliografia e índice. ISBN 3110175495 (enc.)."; ;5;0;526.72 S451s 2.ed.;Offline;5;Apenas Físico
174;GA169;Básica;"TORGE, Wolfgang. Geodesy. 3rd completely rev. and extended ed Berlin; New York City, New York: W. de Gruyter, 2001. xv, 416 p., il., mapas. Inclui referencias bibliograficas e índice. ISBN 3110170728 (broch.)."; ;4;0;526.1 T682 3.ed.;Offline;4;Apenas Físico
175;GA169;Complementar;TERRA, Ernani. Práticas de leitura e escrita. Editora Saraiva, 2019. E-book. ISBN 9788571440074. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788571440074/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
176;GA169;Complementar;FACHIN, Odília. Fundamentos de metodologia. Editora Saraiva, 2017. E-book. ISBN 9788502636552. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788502636552/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
177;GA169;Complementar;"CASTRO, Nádia S E.; BIZELLO, Aline; NUNES, Karina S.; et al. Leitura e escrita acadêmicas. Grupo A, 2019. E-book. ISBN 9788533500228. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788533500228/. Acesso em: 31 jul. 2023."; ; ; ; ;Online;0;Apenas Online
178;GA169;Complementar;BOMFORD, G. (Guy). Geodesy. 3rd ed. Oxford, England: Clarendon Press, 1971. x, 731, illus, 24 cm. Bibliography: p. [687]-708.; ;3;0; 526 B695 3.ed.	;Offline;3;Apenas Físico
179;GA169;Complementar;GEMAEL, Camil. Introdução à geodésia geométrica. Curitiba, PR: Curso de Pós-Graduação em Ciências Geodésicas, 1988. 2 v., il., formulas, gráficos, 31 cm.; ;18;0; 526.3 G322 GEO;Offline;18;Apenas Físico
180;GA173;Básica;BORGES, Alberto de C. Exercícios de topografia. [Digite o Local da Editora]: Editora Blucher, 1975. E-book. ISBN 9788521217442. Disponível em: https://integrada.minhabiblioteca.com.br/#/books/9788521217442/. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
181;GA173;Básica;GHILANI, Charles D. Elementary surveying: an introduction to geomatics. 13th ed Upper Saddle River, NJ: Pearson Prentice-Hall, c2012. xix, 958p., il. Inclui referências e índice. ISBN 9780132554343 (enc.).; ;5;0;526.9 W855 13.ed.;Offline;5;Apenas Físico
182;GA173;Básica;LOCH, Carlos. Topografia contemporânea: planimetria. 2. ed. rev Florianópolis, SC: Ed. UFSC, 2000. RUvi, 321 p., il. (Didática). Bibliografia:[315]-321. ISBN 8532800394 (broch.).; ;1;0;526.98 L812 2.ed.;Offline;1;Apenas Físico
183;GA173;Complementar;ASSOCIAÇÃO BRASILEIRA DE NORMAS TÉCNICAS. NBR 14166: Rede de referência cadastral municipal - procedimento. Rio de Janeiro, 1998. 23p. Disponível em: http://www.carto.eng.uerj.br/cdecart/download/NBR14166.pdf. Acesso em: 31 jul. 2023.; ; ; ; ;Online;0;Apenas Online
